data_ref,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Com os pais,44,1.0986301369863014,2.0,1674.86
2015-04-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,31,6.345205479452055,2.0,2054.86
2015-04-01,F,False,False,0,Empresário,Superior incompleto,Casado,Casa,27,6.408219178082192,2.0,1755.65
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,9.8,2.0,6599.34
2015-04-01,M,False,False,0,Empresário,Superior incompleto,Casado,Casa,30,6.372602739726028,2.0,4133.5
2015-04-01,F,False,False,0,Servidor público,Secundário,Casado,Casa,50,10.043835616438356,2.0,5855.9
2015-04-01,F,False,False,0,Assalariado,Secundário,União,Casa,31,9.131506849315068,2.0,4556.95
2015-04-01,F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,2293.14
2015-04-01,F,True,False,1,Assalariado,Superior completo,Casado,Aluguel,30,1.5424657534246575,3.0,2628.52
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,4.252054794520548,2.0,2571.83
2015-04-01,F,False,True,2,Assalariado,Superior completo,Casado,Casa,37,8.928767123287669,4.0,2935.17
2015-04-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,33,6.06027397260274,3.0,6623.5
2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,29,4.095890410958904,2.0,2376.98
2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,34,1.2356164383561643,3.0,13112.04
2015-04-01,F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,43,25.641095890410963,3.0,6823.83
2015-04-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,29,3.5178082191780824,2.0,1804.7
2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,54,12.808219178082194,2.0,1107.66
2015-04-01,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,1.3232876712328767,1.0,1333.25
2015-04-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,35,9.936986301369863,2.0,2443.62
2015-04-01,F,False,True,2,Empresário,Superior completo,Casado,Casa,34,4.857534246575343,4.0,1537.35
2015-04-01,F,False,False,1,Assalariado,Secundário,União,Casa,34,1.0767123287671232,3.0,1663.67
2015-04-01,F,True,True,1,Empresário,Secundário,Casado,Casa,37,7.027397260273973,3.0,2835.71
2015-04-01,F,True,True,1,Empresário,Superior completo,Casado,Casa,45,8.471232876712326,3.0,11358.67
2015-04-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,39,0.7890410958904109,2.0,2290.45
2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,43,10.967123287671232,3.0,9584.38
2015-04-01,F,False,True,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,1296.46
2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,48,1.7808219178082192,2.0,8953.61
2015-04-01,M,True,False,2,Servidor público,Superior completo,Casado,Com os pais,29,4.216438356164384,4.0,3684.24
2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,53,10.663013698630136,2.0,5558.33
2015-04-01,F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,1799.98
2015-04-01,M,False,True,0,Empresário,Superior completo,Casado,Casa,60,7.63013698630137,2.0,7022.95
2015-04-01,F,True,False,0,Empresário,Secundário,Casado,Casa,51,18.295890410958904,2.0,9254.05
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Governamental,52,1.1753424657534246,2.0,1857.4
2015-04-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,41,12.895890410958906,4.0,9769.82
2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,37,7.720547945205479,3.0,4635.81
2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,50,1.263013698630137,2.0,2954.93
2015-04-01,F,False,True,1,Empresário,Secundário,Separado,Casa,42,0.2630136986301369,2.0,6468.17
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,33,3.287671232876712,2.0,3433.46
2015-04-01,M,True,True,0,Empresário,Secundário,Casado,Com os pais,26,7.0109589041095886,2.0,10487.65
2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,24,6.372602739726028,2.0,8469.23
2015-04-01,M,True,True,0,Servidor público,Secundário,União,Casa,32,4.791780821917809,2.0,4354.74
2015-04-01,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,41,3.0986301369863014,2.0,4045.44
2015-04-01,F,True,False,1,Assalariado,Superior completo,União,Casa,37,2.684931506849315,3.0,1701.5
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,42,23.810958904109587,2.0,5834.43
2015-04-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,41,0.96986301369863,3.0,2525.81
2015-04-01,F,True,True,2,Servidor público,Secundário,Casado,Casa,51,1.4575342465753425,4.0,3061.51
2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,32,5.715068493150685,2.0,2941.66
2015-04-01,F,True,True,1,Assalariado,Secundário,Casado,Com os pais,28,0.3205479452054795,3.0,3040.45
2015-04-01,M,False,True,0,Empresário,Secundário,Casado,Casa,35,6.4301369863013695,2.0,13754.11
2015-04-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,58,2.2136986301369856,2.0,569.78
2015-04-01,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,25,2.893150684931507,2.0,1921.32
2015-04-01,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,7218.32
2015-04-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,39,4.761643835616439,4.0,5762.81
2015-04-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,40,1.1315068493150684,3.0,2973.0
2015-04-01,M,False,True,0,Assalariado,Superior completo,Casado,Casa,55,0.5972602739726027,2.0,1394.18
2015-04-01,F,False,False,0,Empresário,Superior completo,Viúvo,Casa,54,18.10410958904109,1.0,13763.44
2015-04-01,M,True,False,2,Assalariado,Secundário,Casado,Casa,38,7.2,4.0,4920.04
2015-04-01,M,True,False,2,Assalariado,Secundário,Casado,Governamental,34,3.1095890410958904,4.0,3389.09
2015-04-01,M,True,True,2,Empresário,Superior completo,Casado,Casa,27,2.73972602739726,4.0,5302.31
2015-04-01,F,False,True,2,Assalariado,Secundário,União,Casa,30,4.76986301369863,4.0,3499.46
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,37,5.205479452054795,2.0,782.06
2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,60,29.04109589041096,1.0,6678.37
2015-04-01,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,46,7.361643835616437,2.0,1639.89
2015-04-01,M,False,True,1,Assalariado,Secundário,Casado,Casa,34,14.643835616438356,3.0,4652.62
2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,49,3.608219178082192,2.0,2739.05
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,8.246575342465754,2.0,2555.6
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,48,9.016438356164382,2.0,2859.73
2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,1205.98
2015-04-01,F,False,True,1,Empresário,Secundário,Solteiro,Casa,39,20.126027397260277,2.0,9675.4
2015-04-01,M,True,True,0,Empresário,Secundário,União,Casa,29,2.712328767123288,2.0,2393.59
2015-04-01,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,43,9.115068493150686,2.0,3458.96
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,48,30.306849315068487,2.0,7852.44
2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,32,0.3561643835616438,2.0,4870.87
2015-04-01,F,False,True,1,Empresário,Secundário,União,Casa,45,5.101369863013699,3.0,2477.45
2015-04-01,F,False,True,0,Empresário,Superior completo,Separado,Casa,53,2.6575342465753424,1.0,2231.9
2015-04-01,M,False,True,0,Empresário,Secundário,Casado,Com os pais,24,1.5506849315068494,2.0,429.8
2015-04-01,F,False,True,3,Assalariado,Superior completo,Casado,Casa,39,0.6301369863013698,5.0,4537.97
2015-04-01,F,False,False,0,Empresário,Secundário,Solteiro,Casa,44,8.517808219178082,1.0,3078.38
2015-04-01,F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,8814.98
2015-04-01,F,False,False,0,Servidor público,Superior completo,Separado,Com os pais,53,5.454794520547946,1.0,3537.57
2015-04-01,M,True,False,1,Servidor público,Secundário,Casado,Com os pais,41,3.3835616438356166,3.0,5568.69
2015-04-01,M,False,True,1,Servidor público,Secundário,Casado,Casa,38,0.6356164383561644,3.0,1651.15
2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,31,9.89315068493151,3.0,11563.82
2015-04-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,1.7205479452054795,1.0,3187.69
2015-04-01,F,True,True,0,Empresário,Secundário,Casado,Casa,50,19.30958904109589,2.0,4655.96
2015-04-01,M,False,True,0,Assalariado,Secundário,União,Casa,48,0.9616438356164384,2.0,5819.74
2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,42,10.96986301369863,2.0,13863.28
2015-04-01,F,False,True,2,Assalariado,Secundário,Casado,Com os pais,37,1.0027397260273974,4.0,3469.59
2015-04-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,53,7.884931506849315,3.0,7771.57
2015-04-01,F,False,True,2,Empresário,Secundário,Casado,Casa,27,4.6,4.0,1482.63
2015-04-01,M,False,True,0,Assalariado,Superior completo,Casado,Casa,32,6.197260273972603,2.0,5391.57
2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,46,10.471232876712328,2.0,10374.08
2015-04-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,49,26.298630136986297,1.0,9777.91
2015-04-01,F,True,True,1,Assalariado,Secundário,Casado,Casa,46,6.515068493150685,3.0,1125.34
2015-04-01,M,False,False,0,Empresário,Secundário,União,Casa,32,0.8082191780821918,2.0,4547.94
2015-04-01,F,False,True,2,Servidor público,Superior completo,Casado,Casa,42,8.526027397260274,4.0,13609.66
2015-04-01,M,True,False,0,Empresário,Superior completo,Separado,Casa,31,6.435616438356163,1.0,10757.2
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,1228.53
2015-04-01,M,False,True,3,Assalariado,Secundário,Casado,Casa,34,4.594520547945206,5.0,9106.83
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,1.1369863013698631,2.0,2044.93
2015-04-01,M,True,False,2,Assalariado,Secundário,Separado,Com os pais,38,4.454794520547946,3.0,2701.46
2015-04-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,49,7.893150684931506,2.0,3567.38
2015-04-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,4462.83
2015-04-01,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,5926.29
2015-04-01,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,37,1.0547945205479452,1.0,2108.17
2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,3.468493150684932,2.0,10669.72
2015-04-01,M,False,False,0,Empresário,Secundário,Casado,Casa,39,2.0876712328767124,2.0,6402.41
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,1129.29
2015-04-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,35,2.5287671232876714,1.0,2450.23
2015-04-01,F,False,False,1,Assalariado,Secundário,Casado,Casa,35,3.5013698630136987,3.0,3801.22
2015-04-01,F,True,False,0,Assalariado,Superior completo,Casado,Casa,32,5.846575342465752,2.0,3834.12
2015-04-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,44,7.4301369863013695,1.0,1493.95
2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,49,8.605479452054794,2.0,2581.01
2015-04-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,52,9.093150684931508,1.0,2522.68
2015-04-01,M,True,False,0,Servidor público,Superior completo,Casado,Com os pais,33,6.336986301369863,2.0,3203.36
2015-04-01,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,4462.83
2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,56,11.471232876712326,2.0,3092.17
2015-04-01,F,True,True,0,Empresário,Secundário,Casado,Casa,50,16.476712328767125,2.0,3174.59
2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,58,7.473972602739726,2.0,2183.91
2015-04-01,M,False,False,0,Servidor público,Superior completo,Casado,Casa,32,10.61917808219178,2.0,2155.89
2015-04-01,F,False,True,1,Servidor público,Secundário,Casado,Casa,39,6.882191780821918,3.0,8029.54
2015-04-01,M,False,False,1,Assalariado,Secundário,Casado,Casa,37,0.2986301369863013,3.0,4319.48
2015-04-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,59,1.0136986301369864,1.0,1218.13
2015-04-01,F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,43,16.27123287671233,1.0,2256.6
2015-04-01,F,True,False,0,Assalariado,Secundário,Casado,Casa,28,9.46027397260274,2.0,339.36
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,41,22.945205479452056,2.0,12772.97
2015-04-01,F,True,True,2,Servidor público,Superior completo,Casado,Casa,31,4.72876712328767,4.0,3707.71
2015-04-01,F,True,True,2,Assalariado,Superior incompleto,Casado,Casa,31,0.2767123287671233,4.0,897.52
2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,39,15.224657534246573,3.0,11540.05
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,27.728767123287675,2.0,1518.84
2015-04-01,M,False,False,0,Empresário,Secundário,Separado,Casa,41,0.6383561643835617,1.0,1549.09
2015-04-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,46,11.18082191780822,1.0,5191.54
2015-04-01,F,False,True,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,3608.02
2015-04-01,F,False,True,1,Servidor público,Superior completo,Casado,Casa,48,3.602739726027397,3.0,4781.04
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,6.550684931506848,2.0,3851.24
2015-04-01,F,False,True,1,Empresário,Secundário,Separado,Casa,50,5.756164383561643,2.0,1734.78
2015-04-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,28,2.682191780821918,2.0,2219.3
2015-04-01,M,True,True,0,Empresário,Secundário,Casado,Casa,56,12.191780821917806,2.0,9916.93
2015-04-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,42,0.4328767123287671,2.0,4909.22
2015-04-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,30,2.0876712328767124,3.0,1562.84
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,14.219178082191783,2.0,4968.68
2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,2.2,2.0,3888.6
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,9.936986301369863,2.0,8392.05
2015-04-01,F,True,True,1,Servidor público,Superior completo,Casado,Casa,41,18.24383561643836,3.0,10523.19
2015-04-01,F,True,False,0,Servidor público,Secundário,União,Com os pais,48,21.30958904109589,2.0,6128.7
2015-04-01,F,True,True,2,Servidor público,Superior incompleto,Casado,Casa,40,22.11232876712329,4.0,5064.72
2015-04-01,F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,46,10.115068493150686,2.0,6069.72
2015-04-01,F,True,False,0,Assalariado,Secundário,Casado,Com os pais,33,8.753424657534246,2.0,2219.34
2015-04-01,F,True,True,1,Empresário,Superior completo,Casado,Casa,46,2.2,3.0,3349.56
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,37,3.1589041095890407,2.0,4747.41
2015-04-01,F,True,True,0,Empresário,Secundário,Casado,Casa,37,2.9342465753424656,2.0,1299.87
2015-04-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,38,20.27397260273973,2.0,5428.47
2015-04-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,61,4.8794520547945215,1.0,4966.88
2015-04-01,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,49,7.7315068493150685,1.0,1001.53
2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,48,1.7808219178082192,2.0,3716.47
2015-04-01,M,True,False,2,Assalariado,Secundário,Casado,Casa,32,0.5397260273972603,4.0,2466.77
2015-04-01,F,False,True,1,Assalariado,Secundário,União,Com os pais,27,0.7643835616438356,3.0,3654.04
2015-04-01,M,False,False,0,Servidor público,Secundário,Casado,Casa,39,0.8657534246575342,2.0,996.21
2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,40,2.1616438356164385,2.0,3346.17
2015-04-01,M,True,False,0,Pensionista,Superior completo,Solteiro,Casa,38,10.082191780821915,1.0,5011.63
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,52,3.5506849315068494,2.0,1354.99
2015-04-01,M,False,True,2,Assalariado,Superior completo,Casado,Casa,38,12.884931506849314,4.0,10247.32
2015-04-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,32,4.413698630136986,2.0,2342.29
2015-04-01,F,False,True,2,Empresário,Secundário,Casado,Casa,41,8.695890410958905,4.0,2439.68
2015-04-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.873972602739729,2.0,11660.09
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,51,10.493150684931509,2.0,6395.93
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,33,12.2,2.0,3618.1
2015-04-01,M,False,True,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,10032.59
2015-04-01,F,True,True,0,Assalariado,Secundário,Casado,Casa,29,5.693150684931508,2.0,1706.92
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Governamental,48,15.219178082191783,2.0,2118.88
2015-04-01,F,False,True,1,Assalariado,Superior completo,União,Casa,37,5.156164383561643,3.0,945.95
2015-04-01,F,True,False,0,Empresário,Secundário,Casado,Casa,28,5.967123287671233,2.0,5235.69
2015-04-01,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,32,2.6356164383561644,1.0,1305.55
2015-04-01,F,True,True,2,Assalariado,Superior completo,Casado,Casa,39,1.4575342465753425,4.0,3208.12
2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,47,4.553424657534245,1.0,11019.6
2015-04-01,M,False,True,0,Assalariado,Secundário,União,Casa,48,0.9616438356164384,2.0,5819.74
2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,48,3.331506849315069,2.0,2647.23
2015-04-01,F,True,True,1,Assalariado,Secundário,União,Casa,46,3.432876712328768,3.0,1749.53
2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,28,2.180821917808219,1.0,1469.41
2015-04-01,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,53,0.2821917808219178,1.0,13060.45
2015-04-01,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,56,4.32054794520548,1.0,3349.2
2015-04-01,F,False,True,0,Empresário,Superior completo,Casado,Casa,53,12.167123287671233,2.0,4051.44
2015-04-01,F,True,True,0,Empresário,Superior completo,Solteiro,Com os pais,26,3.2684931506849315,1.0,2788.3
2015-04-01,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,29,10.602739726027398,1.0,2721.7
2015-04-01,F,False,True,1,Empresário,Secundário,União,Casa,29,6.016438356164382,3.0,2975.34
2015-04-01,F,True,False,4,Servidor público,Secundário,Casado,Casa,39,5.035616438356166,6.0,755.63
2015-04-01,F,False,True,3,Assalariado,Secundário,Casado,Casa,31,2.5315068493150683,5.0,4619.46
2015-04-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,9255.44
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,41,12.824657534246574,2.0,2847.01
2015-04-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,32,6.347945205479452,4.0,2124.3
2015-04-01,F,False,False,0,Empresário,Secundário,Casado,Casa,46,8.038356164383561,2.0,657.91
2015-04-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,18.06575342465753,2.0,4056.32
2015-04-01,F,False,False,1,Assalariado,Secundário,Separado,Casa,39,11.183561643835615,2.0,3549.11
2015-04-01,F,False,True,0,Empresário,Secundário,Casado,Casa,58,7.473972602739726,2.0,2183.91
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Governamental,52,7.032876712328767,2.0,2044.35
2015-04-01,M,False,False,1,Assalariado,Secundário,Casado,Com os pais,34,3.638356164383562,3.0,3967.82
2015-04-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,1646.99
2015-04-01,F,True,False,2,Assalariado,Superior completo,Casado,Casa,26,4.205479452054795,4.0,9381.14
2015-04-01,F,False,False,1,Assalariado,Secundário,Casado,Casa,33,9.432876712328769,3.0,890.14
2015-04-01,F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,1016.89
2015-04-01,F,False,False,0,Assalariado,Secundário,Separado,Casa,51,27.03013698630137,1.0,3472.39
2015-04-01,M,True,False,1,Assalariado,Superior completo,Casado,Casa,33,4.331506849315068,3.0,5385.0
2015-04-01,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,2413.15
2015-04-01,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,32,5.92876712328767,1.0,5908.66
2015-04-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,5.715068493150685,3.0,3381.28
2015-04-01,F,True,True,2,Assalariado,Secundário,Casado,Casa,30,8.046575342465754,4.0,1503.33
2015-04-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,42,22.389041095890413,3.0,3724.31
2015-04-01,F,True,True,0,Empresário,Secundário,Casado,Casa,42,15.068493150684931,2.0,5353.62
2015-04-01,M,True,False,1,Assalariado,Secundário,Casado,Casa,28,3.2438356164383566,3.0,5599.92
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,55,1.5260273972602745,2.0,2527.12
2015-04-01,M,True,False,2,Assalariado,Secundário,Casado,Casa,33,5.964383561643835,4.0,8303.78
2015-04-01,F,False,True,0,Assalariado,Secundário,União,Casa,49,4.136986301369864,2.0,883.18
2015-04-01,M,True,True,0,Assalariado,Secundário,Casado,Aluguel,27,4.1945205479452055,2.0,13463.52
2015-04-01,M,False,True,1,Servidor público,Secundário,Casado,Casa,46,1.0136986301369864,3.0,3898.89
2015-04-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,49,1.0876712328767124,3.0,6881.04
2015-04-01,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1107.25
2015-04-01,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,46,7.361643835616437,2.0,2774.97
2015-04-01,F,False,True,0,Empresário,Secundário,Separado,Casa,36,8.638356164383561,1.0,8021.93
2015-04-01,F,False,False,2,Assalariado,Secundário,Casado,Casa,34,1.2136986301369863,4.0,1142.54
2015-04-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,28,0.3452054794520548,2.0,2413.12
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Governamental,52,1.1753424657534246,2.0,1857.4
2015-04-01,F,False,False,0,Assalariado,Secundário,União,Casa,41,13.194520547945206,2.0,1900.79
2015-04-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,41,2.32054794520548,3.0,1744.86
2015-04-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,52,13.257534246575348,2.0,1681.07
2015-04-01,F,False,False,0,Assalariado,Secundário,Solteiro,Governamental,48,27.008219178082197,2.0,6350.93
2015-04-01,F,False,False,0,Empresário,Secundário,Casado,Casa,35,14.356164383561644,2.0,3295.52
2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,32,1.6328767123287669,2.0,2526.06
2015-04-01,F,True,False,0,Assalariado,Secundário,Casado,Com os pais,33,8.753424657534246,2.0,4384.51
2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,47,6.468493150684933,2.0,4018.59
2015-04-01,F,False,True,2,Servidor público,Superior completo,Casado,Casa,27,9.3013698630137,4.0,2448.84
2015-04-01,M,False,True,0,Empresário,Superior completo,Separado,Casa,52,6.764383561643837,1.0,4734.88
2015-04-01,F,False,False,0,Empresário,Superior incompleto,Solteiro,Casa,58,0.4273972602739726,1.0,3214.49
2015-04-01,F,True,True,1,Empresário,Superior completo,Solteiro,Casa,27,6.791780821917808,2.0,6982.66
2015-04-01,F,True,True,1,Assalariado,Superior incompleto,União,Casa,35,7.542465753424658,3.0,10734.29
2015-04-01,M,False,False,0,Assalariado,Secundário,Casado,Casa,40,9.63835616438356,2.0,4492.72
2015-04-01,F,True,True,1,Assalariado,Secundário,Casado,Casa,42,16.709589041095892,3.0,2303.57
2015-04-01,F,True,False,0,Assalariado,Superior incompleto,Casado,Com os pais,24,1.906849315068493,2.0,511.5
2015-04-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,52,15.443835616438356,2.0,7765.11
2015-04-01,F,False,True,0,Servidor público,Superior completo,Separado,Casa,45,25.356164383561644,1.0,8247.39
2015-04-01,F,False,True,0,Servidor público,Superior completo,Casado,Casa,46,1.1753424657534246,2.0,533.6
2015-04-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,11442.38
2015-04-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,45,1.0328767123287672,1.0,3012.96
2015-04-01,F,True,False,1,Assalariado,Secundário,Casado,Casa,29,11.58904109589041,3.0,1614.6
2015-04-01,M,True,True,0,Empresário,Superior completo,Casado,Casa,55,7.347945205479452,2.0,7037.49
2015-04-01,M,True,False,2,Servidor público,Superior completo,Casado,Com os pais,29,4.216438356164384,4.0,10807.18
2015-04-01,F,False,True,1,Empresário,Secundário,União,Casa,32,8.128767123287671,3.0,1522.45
2015-04-01,M,False,True,0,Empresário,Secundário,Casado,Casa,28,4.463013698630137,2.0,4464.28
2015-04-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,1480.05
2015-04-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,31,2.246575342465753,2.0,2982.72
2015-04-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,28,8.183561643835617,4.0,2271.18
2015-04-01,F,False,False,0,Servidor público,Secundário,Casado,Casa,60,29.78082191780822,2.0,2363.9
2015-04-01,F,True,True,1,Assalariado,Secundário,União,Casa,36,2.967123287671233,3.0,1022.95
2015-04-01,F,False,True,1,Assalariado,Superior completo,União,Casa,29,6.504109589041097,3.0,4425.04
2015-04-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,54,12.772602739726029,2.0,7642.91
2015-04-01,F,False,False,1,Assalariado,Secundário,União,Casa,41,9.58904109589041,3.0,2285.61
2015-04-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,47,6.468493150684933,2.0,5264.45
2015-04-01,M,True,False,0,Empresário,Secundário,Casado,Casa,52,13.602739726027398,2.0,7403.4
2015-04-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,34,4.742465753424658,4.0,6154.78
2015-04-01,M,False,True,0,Assalariado,Primário,Casado,Governamental,28,2.221917808219178,2.0,4081.08
